"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","PATENT","TOT","NBR","A","1985",0,
"CHL","PATENT","TOT","NBR","A","1986",0,
"CHL","PATENT","TOT","NBR","A","1987",0.5,
"CHL","PATENT","TOT","NBR","A","1988",0,
"CHL","PATENT","TOT","NBR","A","1989",1,
"CHL","PATENT","TOT","NBR","A","1990",1.8667,
"CHL","PATENT","TOT","NBR","A","1991",0.8144,
"CHL","PATENT","TOT","NBR","A","1992",0,
"CHL","PATENT","TOT","NBR","A","1993",0.2,
"CHL","PATENT","TOT","NBR","A","1994",1.8364,
"CHL","PATENT","TOT","NBR","A","1995",1.5,
"CHL","PATENT","TOT","NBR","A","1996",2.8333,
"CHL","PATENT","TOT","NBR","A","1997",0.2,
"CHL","PATENT","TOT","NBR","A","1998",2,
"CHL","PATENT","TOT","NBR","A","1999",2,
"CHL","PATENT","TOT","NBR","A","2000",2.3333,
"CHL","PATENT","TOT","NBR","A","2001",8.8143,
"CHL","PATENT","TOT","NBR","A","2002",4.6,
"CHL","PATENT","TOT","NBR","A","2003",3.4952,
"CHL","PATENT","TOT","NBR","A","2004",6.8167,
"CHL","PATENT","TOT","NBR","A","2005",5.5841,
"CHL","PATENT","TOT","NBR","A","2006",8.8409,
"CHL","PATENT","TOT","NBR","A","2007",7.026,
"CHL","PATENT","TOT","NBR","A","2008",8.9333,
"CHL","PATENT","TOT","NBR","A","2009",10.8542,
"CHL","PATENT","TOT","NBR","A","2010",14.45,
"CHL","PATENT","TOT","NBR","A","2011",15.5364,
"CHL","PATENT","TOT","NBR","A","2012",10.0262,
"CHL","PATENT","TOT","NBR","A","2013",12.2124,
"CHL","PATENT","TOT","NBR","A","2014",12.5178,
"CHL","PATENT","TOT","NBR","A","2015",12.6272,
"CHN","PATENT","TOT","NBR","A","1985",30.0543,
"CHN","PATENT","TOT","NBR","A","1986",6.2955,
"CHN","PATENT","TOT","NBR","A","1987",12.1083,
"CHN","PATENT","TOT","NBR","A","1988",11.5807,
"CHN","PATENT","TOT","NBR","A","1989",8.2459,
"CHN","PATENT","TOT","NBR","A","1990",12.266,
"CHN","PATENT","TOT","NBR","A","1991",12.5136,
"CHN","PATENT","TOT","NBR","A","1992",15.7022,
"CHN","PATENT","TOT","NBR","A","1993",17.8321,
"CHN","PATENT","TOT","NBR","A","1994",19.2325,
"CHN","PATENT","TOT","NBR","A","1995",22.1701,
"CHN","PATENT","TOT","NBR","A","1996",23.6936,
"CHN","PATENT","TOT","NBR","A","1997",42.7684,
"CHN","PATENT","TOT","NBR","A","1998",49.6936,
"CHN","PATENT","TOT","NBR","A","1999",64.492,
"CHN","PATENT","TOT","NBR","A","2000",87.0216,
"CHN","PATENT","TOT","NBR","A","2001",152.4604,
"CHN","PATENT","TOT","NBR","A","2002",271.9006,
"CHN","PATENT","TOT","NBR","A","2003",356.6012,
"CHN","PATENT","TOT","NBR","A","2004",401.8589,
"CHN","PATENT","TOT","NBR","A","2005",519.3264,
"CHN","PATENT","TOT","NBR","A","2006",561.7126,
"CHN","PATENT","TOT","NBR","A","2007",689.4949,
"CHN","PATENT","TOT","NBR","A","2008",826.7568,
"CHN","PATENT","TOT","NBR","A","2009",1298.8386,
"CHN","PATENT","TOT","NBR","A","2010",1425.0612,
"CHN","PATENT","TOT","NBR","A","2011",1501.517,
"CHN","PATENT","TOT","NBR","A","2012",1946.5862,
"CHN","PATENT","TOT","NBR","A","2013",2169.3033,
"CHN","PATENT","TOT","NBR","A","2014",2477.3361,
"CHN","PATENT","TOT","NBR","A","2015",2889.3295,
"EST","PATENT","TOT","NBR","A","1985",0,
"EST","PATENT","TOT","NBR","A","1986",0,
"EST","PATENT","TOT","NBR","A","1987",0,
"EST","PATENT","TOT","NBR","A","1988",0,
"EST","PATENT","TOT","NBR","A","1989",0,
"EST","PATENT","TOT","NBR","A","1990",0,
"EST","PATENT","TOT","NBR","A","1991",0,
"EST","PATENT","TOT","NBR","A","1992",1.5,
"EST","PATENT","TOT","NBR","A","1993",0.4444,
"EST","PATENT","TOT","NBR","A","1994",0,
"EST","PATENT","TOT","NBR","A","1995",0,
"EST","PATENT","TOT","NBR","A","1996",3.5,
"EST","PATENT","TOT","NBR","A","1997",2.3333,
"EST","PATENT","TOT","NBR","A","1998",2.2857,
"EST","PATENT","TOT","NBR","A","1999",1.7143,
"EST","PATENT","TOT","NBR","A","2000",1.2971,
"EST","PATENT","TOT","NBR","A","2001",3.1667,
"EST","PATENT","TOT","NBR","A","2002",0.9038,
"EST","PATENT","TOT","NBR","A","2003",5.8833,
"EST","PATENT","TOT","NBR","A","2004",0.4167,
"EST","PATENT","TOT","NBR","A","2005",3.0435,
"EST","PATENT","TOT","NBR","A","2006",7.1053,
"EST","PATENT","TOT","NBR","A","2007",4.2833,
"EST","PATENT","TOT","NBR","A","2008",3.1769,
"EST","PATENT","TOT","NBR","A","2009",2.75,
"EST","PATENT","TOT","NBR","A","2010",3.1333,
"EST","PATENT","TOT","NBR","A","2011",6.55,
"EST","PATENT","TOT","NBR","A","2012",4.0333,
"EST","PATENT","TOT","NBR","A","2013",8.8888,
"EST","PATENT","TOT","NBR","A","2014",9.6649,
"EST","PATENT","TOT","NBR","A","2015",9.7256,
"ISR","PATENT","TOT","NBR","A","1985",52.3463,
"ISR","PATENT","TOT","NBR","A","1986",69.7665,
"ISR","PATENT","TOT","NBR","A","1987",72.8055,
"ISR","PATENT","TOT","NBR","A","1988",70.0691,
"ISR","PATENT","TOT","NBR","A","1989",90.1999,
"ISR","PATENT","TOT","NBR","A","1990",84.3394,
"ISR","PATENT","TOT","NBR","A","1991",113.5962,
"ISR","PATENT","TOT","NBR","A","1992",116.8837,
"ISR","PATENT","TOT","NBR","A","1993",124.837,
"ISR","PATENT","TOT","NBR","A","1994",144.1955,
"ISR","PATENT","TOT","NBR","A","1995",165.4059,
"ISR","PATENT","TOT","NBR","A","1996",218.0915,
"ISR","PATENT","TOT","NBR","A","1997",300.0171,
"ISR","PATENT","TOT","NBR","A","1998",317.0943,
"ISR","PATENT","TOT","NBR","A","1999",300.6844,
"ISR","PATENT","TOT","NBR","A","2000",385.976,
"ISR","PATENT","TOT","NBR","A","2001",380.2974,
"ISR","PATENT","TOT","NBR","A","2002",322.9376,
"ISR","PATENT","TOT","NBR","A","2003",361.208,
"ISR","PATENT","TOT","NBR","A","2004",420.22,
"ISR","PATENT","TOT","NBR","A","2005",502.0925,
"ISR","PATENT","TOT","NBR","A","2006",419.5233,
"ISR","PATENT","TOT","NBR","A","2007",352.1122,
"ISR","PATENT","TOT","NBR","A","2008",368.996,
"ISR","PATENT","TOT","NBR","A","2009",375.4095,
"ISR","PATENT","TOT","NBR","A","2010",347.5954,
"ISR","PATENT","TOT","NBR","A","2011",365.5455,
"ISR","PATENT","TOT","NBR","A","2012",401.564,
"ISR","PATENT","TOT","NBR","A","2013",426.4082,
"ISR","PATENT","TOT","NBR","A","2014",443.4089,
"ISR","PATENT","TOT","NBR","A","2015",462.8922,
"ROU","PATENT","TOT","NBR","A","1985",0,
"ROU","PATENT","TOT","NBR","A","1986",0,
"ROU","PATENT","TOT","NBR","A","1987",0,
"ROU","PATENT","TOT","NBR","A","1988",0,
"ROU","PATENT","TOT","NBR","A","1989",0,
"ROU","PATENT","TOT","NBR","A","1990",0,
"ROU","PATENT","TOT","NBR","A","1991",1,
"ROU","PATENT","TOT","NBR","A","1992",0.3333,
"ROU","PATENT","TOT","NBR","A","1993",2,
"ROU","PATENT","TOT","NBR","A","1994",2,
"ROU","PATENT","TOT","NBR","A","1995",1.5286,
"ROU","PATENT","TOT","NBR","A","1996",1.6667,
"ROU","PATENT","TOT","NBR","A","1997",2.1284,
"ROU","PATENT","TOT","NBR","A","1998",0.3333,
"ROU","PATENT","TOT","NBR","A","1999",1.5833,
"ROU","PATENT","TOT","NBR","A","2000",0.2654,
"ROU","PATENT","TOT","NBR","A","2001",0.4318,
"ROU","PATENT","TOT","NBR","A","2002",0.9056,
"ROU","PATENT","TOT","NBR","A","2003",4.3964,
"ROU","PATENT","TOT","NBR","A","2004",3.2273,
"ROU","PATENT","TOT","NBR","A","2005",6.95,
"ROU","PATENT","TOT","NBR","A","2006",1.6077,
"ROU","PATENT","TOT","NBR","A","2007",4.4345,
"ROU","PATENT","TOT","NBR","A","2008",6.1996,
"ROU","PATENT","TOT","NBR","A","2009",7.75,
"ROU","PATENT","TOT","NBR","A","2010",5.9167,
"ROU","PATENT","TOT","NBR","A","2011",9.0417,
"ROU","PATENT","TOT","NBR","A","2012",13.7454,
"ROU","PATENT","TOT","NBR","A","2013",11.8545,
"ROU","PATENT","TOT","NBR","A","2014",13.1744,
"ROU","PATENT","TOT","NBR","A","2015",15.4006,
"RUS","PATENT","TOT","NBR","A","1985",21.5,
"RUS","PATENT","TOT","NBR","A","1986",55.0833,
"RUS","PATENT","TOT","NBR","A","1987",65.8024,
"RUS","PATENT","TOT","NBR","A","1988",80.7722,
"RUS","PATENT","TOT","NBR","A","1989",38.0895,
"RUS","PATENT","TOT","NBR","A","1990",20.972,
"RUS","PATENT","TOT","NBR","A","1991",39.4955,
"RUS","PATENT","TOT","NBR","A","1992",48.9245,
"RUS","PATENT","TOT","NBR","A","1993",33.6569,
"RUS","PATENT","TOT","NBR","A","1994",56.5283,
"RUS","PATENT","TOT","NBR","A","1995",62.5617,
"RUS","PATENT","TOT","NBR","A","1996",62.0131,
"RUS","PATENT","TOT","NBR","A","1997",71.4844,
"RUS","PATENT","TOT","NBR","A","1998",98.6067,
"RUS","PATENT","TOT","NBR","A","1999",68.3287,
"RUS","PATENT","TOT","NBR","A","2000",84.5759,
"RUS","PATENT","TOT","NBR","A","2001",81.8001,
"RUS","PATENT","TOT","NBR","A","2002",79.5461,
"RUS","PATENT","TOT","NBR","A","2003",78.9053,
"RUS","PATENT","TOT","NBR","A","2004",70.4444,
"RUS","PATENT","TOT","NBR","A","2005",90.6334,
"RUS","PATENT","TOT","NBR","A","2006",74.4946,
"RUS","PATENT","TOT","NBR","A","2007",77.2753,
"RUS","PATENT","TOT","NBR","A","2008",56.8994,
"RUS","PATENT","TOT","NBR","A","2009",87.404,
"RUS","PATENT","TOT","NBR","A","2010",87.6759,
"RUS","PATENT","TOT","NBR","A","2011",85.4062,
"RUS","PATENT","TOT","NBR","A","2012",90.8658,
"RUS","PATENT","TOT","NBR","A","2013",89.6916,
"RUS","PATENT","TOT","NBR","A","2014",88.6746,
"RUS","PATENT","TOT","NBR","A","2015",87.0082,
"SGP","PATENT","TOT","NBR","A","1985",1.5,
"SGP","PATENT","TOT","NBR","A","1986",1.586,
"SGP","PATENT","TOT","NBR","A","1987",2.5566,
"SGP","PATENT","TOT","NBR","A","1988",3.1444,
"SGP","PATENT","TOT","NBR","A","1989",7.9,
"SGP","PATENT","TOT","NBR","A","1990",3.5517,
"SGP","PATENT","TOT","NBR","A","1991",21.3024,
"SGP","PATENT","TOT","NBR","A","1992",17.2254,
"SGP","PATENT","TOT","NBR","A","1993",15.9283,
"SGP","PATENT","TOT","NBR","A","1994",22.6627,
"SGP","PATENT","TOT","NBR","A","1995",21.5311,
"SGP","PATENT","TOT","NBR","A","1996",34.8541,
"SGP","PATENT","TOT","NBR","A","1997",32.7925,
"SGP","PATENT","TOT","NBR","A","1998",49.9472,
"SGP","PATENT","TOT","NBR","A","1999",58.04,
"SGP","PATENT","TOT","NBR","A","2000",82.1663,
"SGP","PATENT","TOT","NBR","A","2001",117.9444,
"SGP","PATENT","TOT","NBR","A","2002",127.163,
"SGP","PATENT","TOT","NBR","A","2003",133.0523,
"SGP","PATENT","TOT","NBR","A","2004",179.5496,
"SGP","PATENT","TOT","NBR","A","2005",168.307,
"SGP","PATENT","TOT","NBR","A","2006",145.2497,
"SGP","PATENT","TOT","NBR","A","2007",110.6603,
"SGP","PATENT","TOT","NBR","A","2008",112.7436,
"SGP","PATENT","TOT","NBR","A","2009",101.9661,
"SGP","PATENT","TOT","NBR","A","2010",103.5388,
"SGP","PATENT","TOT","NBR","A","2011",120.3973,
"SGP","PATENT","TOT","NBR","A","2012",106.2382,
"SGP","PATENT","TOT","NBR","A","2013",116.0491,
"SGP","PATENT","TOT","NBR","A","2014",131.0646,
"SGP","PATENT","TOT","NBR","A","2015",143.6626,
"SVN","PATENT","TOT","NBR","A","1985",0,
"SVN","PATENT","TOT","NBR","A","1986",0,
"SVN","PATENT","TOT","NBR","A","1987",0,
"SVN","PATENT","TOT","NBR","A","1988",0,
"SVN","PATENT","TOT","NBR","A","1989",0,
"SVN","PATENT","TOT","NBR","A","1990",1,
"SVN","PATENT","TOT","NBR","A","1991",2.3333,
"SVN","PATENT","TOT","NBR","A","1992",6.25,
"SVN","PATENT","TOT","NBR","A","1993",6.0625,
"SVN","PATENT","TOT","NBR","A","1994",3.6667,
"SVN","PATENT","TOT","NBR","A","1995",7,
"SVN","PATENT","TOT","NBR","A","1996",5,
"SVN","PATENT","TOT","NBR","A","1997",5.1548,
"SVN","PATENT","TOT","NBR","A","1998",12.45,
"SVN","PATENT","TOT","NBR","A","1999",4.2714,
"SVN","PATENT","TOT","NBR","A","2000",9.1909,
"SVN","PATENT","TOT","NBR","A","2001",8.4032,
"SVN","PATENT","TOT","NBR","A","2002",17.2583,
"SVN","PATENT","TOT","NBR","A","2003",14.6167,
"SVN","PATENT","TOT","NBR","A","2004",13.6429,
"SVN","PATENT","TOT","NBR","A","2005",21.8667,
"SVN","PATENT","TOT","NBR","A","2006",7.7024,
"SVN","PATENT","TOT","NBR","A","2007",11.5,
"SVN","PATENT","TOT","NBR","A","2008",16.3732,
"SVN","PATENT","TOT","NBR","A","2009",16.9333,
"SVN","PATENT","TOT","NBR","A","2010",15.95,
"SVN","PATENT","TOT","NBR","A","2011",9.8333,
"SVN","PATENT","TOT","NBR","A","2012",9.75,
"SVN","PATENT","TOT","NBR","A","2013",13.4214,
"SVN","PATENT","TOT","NBR","A","2014",11.8976,
"SVN","PATENT","TOT","NBR","A","2015",10.2151,
"ZAF","PATENT","TOT","NBR","A","1985",21.1333,
"ZAF","PATENT","TOT","NBR","A","1986",30.6429,
"ZAF","PATENT","TOT","NBR","A","1987",14.6603,
"ZAF","PATENT","TOT","NBR","A","1988",22.9262,
"ZAF","PATENT","TOT","NBR","A","1989",21.0167,
"ZAF","PATENT","TOT","NBR","A","1990",13.2917,
"ZAF","PATENT","TOT","NBR","A","1991",19.4476,
"ZAF","PATENT","TOT","NBR","A","1992",34.1167,
"ZAF","PATENT","TOT","NBR","A","1993",32.0833,
"ZAF","PATENT","TOT","NBR","A","1994",20.3944,
"ZAF","PATENT","TOT","NBR","A","1995",24.4773,
"ZAF","PATENT","TOT","NBR","A","1996",30.6405,
"ZAF","PATENT","TOT","NBR","A","1997",34.233,
"ZAF","PATENT","TOT","NBR","A","1998",38.8093,
"ZAF","PATENT","TOT","NBR","A","1999",29.0691,
"ZAF","PATENT","TOT","NBR","A","2000",51.515,
"ZAF","PATENT","TOT","NBR","A","2001",28.2884,
"ZAF","PATENT","TOT","NBR","A","2002",38.8366,
"ZAF","PATENT","TOT","NBR","A","2003",42.0708,
"ZAF","PATENT","TOT","NBR","A","2004",36.6166,
"ZAF","PATENT","TOT","NBR","A","2005",49.0802,
"ZAF","PATENT","TOT","NBR","A","2006",38.3659,
"ZAF","PATENT","TOT","NBR","A","2007",38.4167,
"ZAF","PATENT","TOT","NBR","A","2008",52.0286,
"ZAF","PATENT","TOT","NBR","A","2009",35.1667,
"ZAF","PATENT","TOT","NBR","A","2010",30.5845,
"ZAF","PATENT","TOT","NBR","A","2011",43.8486,
"ZAF","PATENT","TOT","NBR","A","2012",32.7571,
"ZAF","PATENT","TOT","NBR","A","2013",32.2898,
"ZAF","PATENT","TOT","NBR","A","2014",28.9032,
"ZAF","PATENT","TOT","NBR","A","2015",25.4965,
"TWN","PATENT","TOT","NBR","A","1985",5,
"TWN","PATENT","TOT","NBR","A","1986",5.3269,
"TWN","PATENT","TOT","NBR","A","1987",4.2611,
"TWN","PATENT","TOT","NBR","A","1988",12.588,
"TWN","PATENT","TOT","NBR","A","1989",4.0289,
"TWN","PATENT","TOT","NBR","A","1990",8.2779,
"TWN","PATENT","TOT","NBR","A","1991",16.9345,
"TWN","PATENT","TOT","NBR","A","1992",16.1174,
"TWN","PATENT","TOT","NBR","A","1993",18.0781,
"TWN","PATENT","TOT","NBR","A","1994",21.6753,
"TWN","PATENT","TOT","NBR","A","1995",19.5462,
"TWN","PATENT","TOT","NBR","A","1996",37.5169,
"TWN","PATENT","TOT","NBR","A","1997",40.056,
"TWN","PATENT","TOT","NBR","A","1998",40.0938,
"TWN","PATENT","TOT","NBR","A","1999",50.6894,
"TWN","PATENT","TOT","NBR","A","2000",50.3724,
"TWN","PATENT","TOT","NBR","A","2001",73.6329,
"TWN","PATENT","TOT","NBR","A","2002",111.0338,
"TWN","PATENT","TOT","NBR","A","2003",99.7808,
"TWN","PATENT","TOT","NBR","A","2004",94.7505,
"TWN","PATENT","TOT","NBR","A","2005",144.82,
"TWN","PATENT","TOT","NBR","A","2006",148.9964,
"TWN","PATENT","TOT","NBR","A","2007",284.4634,
"TWN","PATENT","TOT","NBR","A","2008",313.9799,
"TWN","PATENT","TOT","NBR","A","2009",384.6253,
"TWN","PATENT","TOT","NBR","A","2010",456.0501,
"TWN","PATENT","TOT","NBR","A","2011",486.62,
"TWN","PATENT","TOT","NBR","A","2012",383.6496,
"TWN","PATENT","TOT","NBR","A","2013",384.3957,
"TWN","PATENT","TOT","NBR","A","2014",363.4803,
"TWN","PATENT","TOT","NBR","A","2015",352.6571,
"EU28","PATENT","TOT","NBR","A","1985",8482.3409,
"EU28","PATENT","TOT","NBR","A","1986",9048.7019,
"EU28","PATENT","TOT","NBR","A","1987",9891.0382,
"EU28","PATENT","TOT","NBR","A","1988",10359.9932,
"EU28","PATENT","TOT","NBR","A","1989",10669.0249,
"EU28","PATENT","TOT","NBR","A","1990",10010.8948,
"EU28","PATENT","TOT","NBR","A","1991",9807.9885,
"EU28","PATENT","TOT","NBR","A","1992",9855.256,
"EU28","PATENT","TOT","NBR","A","1993",10241.2061,
"EU28","PATENT","TOT","NBR","A","1994",11283.0724,
"EU28","PATENT","TOT","NBR","A","1995",12010.2744,
"EU28","PATENT","TOT","NBR","A","1996",13357.6474,
"EU28","PATENT","TOT","NBR","A","1997",14034.0764,
"EU28","PATENT","TOT","NBR","A","1998",14820.6704,
"EU28","PATENT","TOT","NBR","A","1999",15167.5913,
"EU28","PATENT","TOT","NBR","A","2000",17711.3411,
"EU28","PATENT","TOT","NBR","A","2001",17270.5285,
"EU28","PATENT","TOT","NBR","A","2002",17338.3273,
"EU28","PATENT","TOT","NBR","A","2003",17324.8385,
"EU28","PATENT","TOT","NBR","A","2004",18095.0141,
"EU28","PATENT","TOT","NBR","A","2005",18394.8448,
"EU28","PATENT","TOT","NBR","A","2006",16677.3258,
"EU28","PATENT","TOT","NBR","A","2007",15101.4756,
"EU28","PATENT","TOT","NBR","A","2008",14733.8318,
"EU28","PATENT","TOT","NBR","A","2009",14442.899,
"EU28","PATENT","TOT","NBR","A","2010",13209.6141,
"EU28","PATENT","TOT","NBR","A","2011",13292.6483,
"EU28","PATENT","TOT","NBR","A","2012",13091.8626,
"EU28","PATENT","TOT","NBR","A","2013",13328.79,
"EU28","PATENT","TOT","NBR","A","2014",13510.9158,
"EU28","PATENT","TOT","NBR","A","2015",13599.489,
"OECD","PATENT","TOT","NBR","A","1985",22523.396,
"OECD","PATENT","TOT","NBR","A","1986",24169.8144,
"OECD","PATENT","TOT","NBR","A","1987",27818.483,
"OECD","PATENT","TOT","NBR","A","1988",30093.1849,
"OECD","PATENT","TOT","NBR","A","1989",32725.1474,
"OECD","PATENT","TOT","NBR","A","1990",32369.0167,
"OECD","PATENT","TOT","NBR","A","1991",30620.1298,
"OECD","PATENT","TOT","NBR","A","1992",30172.5861,
"OECD","PATENT","TOT","NBR","A","1993",31074.651,
"OECD","PATENT","TOT","NBR","A","1994",32780.752,
"OECD","PATENT","TOT","NBR","A","1995",36063.4732,
"OECD","PATENT","TOT","NBR","A","1996",39418.3517,
"OECD","PATENT","TOT","NBR","A","1997",42230.5937,
"OECD","PATENT","TOT","NBR","A","1998",44419.1063,
"OECD","PATENT","TOT","NBR","A","1999",46938.0497,
"OECD","PATENT","TOT","NBR","A","2000",54906.6667,
"OECD","PATENT","TOT","NBR","A","2001",53608.1003,
"OECD","PATENT","TOT","NBR","A","2002",54880.9123,
"OECD","PATENT","TOT","NBR","A","2003",56919.5783,
"OECD","PATENT","TOT","NBR","A","2004",59572.1486,
"OECD","PATENT","TOT","NBR","A","2005",59251.0296,
"OECD","PATENT","TOT","NBR","A","2006",55334.0964,
"OECD","PATENT","TOT","NBR","A","2007",51326.6285,
"OECD","PATENT","TOT","NBR","A","2008",48970.6964,
"OECD","PATENT","TOT","NBR","A","2009",49184.0539,
"OECD","PATENT","TOT","NBR","A","2010",49366.3707,
"OECD","PATENT","TOT","NBR","A","2011",49941.5595,
"OECD","PATENT","TOT","NBR","A","2012",50575.8189,
"OECD","PATENT","TOT","NBR","A","2013",50902.998,
"OECD","PATENT","TOT","NBR","A","2014",51154.4625,
"OECD","PATENT","TOT","NBR","A","2015",51362.8405,
"BRA","PATENT","TOT","NBR","A","1985",9.4667,
"BRA","PATENT","TOT","NBR","A","1986",2.3333,
"BRA","PATENT","TOT","NBR","A","1987",5.8373,
"BRA","PATENT","TOT","NBR","A","1988",5.9297,
"BRA","PATENT","TOT","NBR","A","1989",5.4833,
"BRA","PATENT","TOT","NBR","A","1990",9.8333,
"BRA","PATENT","TOT","NBR","A","1991",6.7429,
"BRA","PATENT","TOT","NBR","A","1992",13.7936,
"BRA","PATENT","TOT","NBR","A","1993",19.5282,
"BRA","PATENT","TOT","NBR","A","1994",14.9437,
"BRA","PATENT","TOT","NBR","A","1995",16.6386,
"BRA","PATENT","TOT","NBR","A","1996",19.2737,
"BRA","PATENT","TOT","NBR","A","1997",30.8761,
"BRA","PATENT","TOT","NBR","A","1998",30.5384,
"BRA","PATENT","TOT","NBR","A","1999",29.7833,
"BRA","PATENT","TOT","NBR","A","2000",40.6665,
"BRA","PATENT","TOT","NBR","A","2001",64.5283,
"BRA","PATENT","TOT","NBR","A","2002",57.5805,
"BRA","PATENT","TOT","NBR","A","2003",56.6727,
"BRA","PATENT","TOT","NBR","A","2004",66.8849,
"BRA","PATENT","TOT","NBR","A","2005",75.2619,
"BRA","PATENT","TOT","NBR","A","2006",72.4207,
"BRA","PATENT","TOT","NBR","A","2007",69.3155,
"BRA","PATENT","TOT","NBR","A","2008",83.2911,
"BRA","PATENT","TOT","NBR","A","2009",78.674,
"BRA","PATENT","TOT","NBR","A","2010",67.5394,
"BRA","PATENT","TOT","NBR","A","2011",88.5571,
"BRA","PATENT","TOT","NBR","A","2012",70.2667,
"BRA","PATENT","TOT","NBR","A","2013",73.4884,
"BRA","PATENT","TOT","NBR","A","2014",70.1269,
"BRA","PATENT","TOT","NBR","A","2015",67.3314,
"BGR","PATENT","TOT","NBR","A","1985",9,
"BGR","PATENT","TOT","NBR","A","1986",4.25,
"BGR","PATENT","TOT","NBR","A","1987",7,
"BGR","PATENT","TOT","NBR","A","1988",4,
"BGR","PATENT","TOT","NBR","A","1989",2,
"BGR","PATENT","TOT","NBR","A","1990",0,
"BGR","PATENT","TOT","NBR","A","1991",0.8167,
"BGR","PATENT","TOT","NBR","A","1992",1.6667,
"BGR","PATENT","TOT","NBR","A","1993",3.6667,
"BGR","PATENT","TOT","NBR","A","1994",0.75,
"BGR","PATENT","TOT","NBR","A","1995",3.1667,
"BGR","PATENT","TOT","NBR","A","1996",1.3333,
"BGR","PATENT","TOT","NBR","A","1997",1.7,
"BGR","PATENT","TOT","NBR","A","1998",2.0779,
"BGR","PATENT","TOT","NBR","A","1999",2.125,
"BGR","PATENT","TOT","NBR","A","2000",1.6944,
"BGR","PATENT","TOT","NBR","A","2001",3.3636,
"BGR","PATENT","TOT","NBR","A","2002",2.6667,
"BGR","PATENT","TOT","NBR","A","2003",6.0808,
"BGR","PATENT","TOT","NBR","A","2004",5.1188,
"BGR","PATENT","TOT","NBR","A","2005",6.6211,
"BGR","PATENT","TOT","NBR","A","2006",3.2619,
"BGR","PATENT","TOT","NBR","A","2007",3.6953,
"BGR","PATENT","TOT","NBR","A","2008",1.1765,
"BGR","PATENT","TOT","NBR","A","2009",1.1667,
"BGR","PATENT","TOT","NBR","A","2010",1.5595,
"BGR","PATENT","TOT","NBR","A","2011",2.05,
"BGR","PATENT","TOT","NBR","A","2012",8.1333,
"BGR","PATENT","TOT","NBR","A","2013",8.4313,
"BGR","PATENT","TOT","NBR","A","2014",8.4333,
"BGR","PATENT","TOT","NBR","A","2015",8.1803,
"COL","PATENT","TOT","NBR","A","1985",0,
"COL","PATENT","TOT","NBR","A","1986",0,
"COL","PATENT","TOT","NBR","A","1987",1.25,
"COL","PATENT","TOT","NBR","A","1988",0.25,
"COL","PATENT","TOT","NBR","A","1989",0,
"COL","PATENT","TOT","NBR","A","1990",2.5,
"COL","PATENT","TOT","NBR","A","1991",1.2,
"COL","PATENT","TOT","NBR","A","1992",1.3333,
"COL","PATENT","TOT","NBR","A","1993",0,
"COL","PATENT","TOT","NBR","A","1994",2.4286,
"COL","PATENT","TOT","NBR","A","1995",1.4167,
"COL","PATENT","TOT","NBR","A","1996",1,
"COL","PATENT","TOT","NBR","A","1997",0.7565,
"COL","PATENT","TOT","NBR","A","1998",1.0154,
"COL","PATENT","TOT","NBR","A","1999",5,
"COL","PATENT","TOT","NBR","A","2000",1.5,
"COL","PATENT","TOT","NBR","A","2001",2.8512,
"COL","PATENT","TOT","NBR","A","2002",2.3333,
"COL","PATENT","TOT","NBR","A","2003",2.05,
"COL","PATENT","TOT","NBR","A","2004",0.7758,
"COL","PATENT","TOT","NBR","A","2005",2,
"COL","PATENT","TOT","NBR","A","2006",5.5,
"COL","PATENT","TOT","NBR","A","2007",3.75,
"COL","PATENT","TOT","NBR","A","2008",3.003,
"COL","PATENT","TOT","NBR","A","2009",2.75,
"COL","PATENT","TOT","NBR","A","2010",3.2,
"COL","PATENT","TOT","NBR","A","2011",7.8667,
"COL","PATENT","TOT","NBR","A","2012",6.4472,
"COL","PATENT","TOT","NBR","A","2013",7.733,
"COL","PATENT","TOT","NBR","A","2014",7.7958,
"COL","PATENT","TOT","NBR","A","2015",9.0183,
"HRV","PATENT","TOT","NBR","A","1985",0,
"HRV","PATENT","TOT","NBR","A","1986",0,
"HRV","PATENT","TOT","NBR","A","1987",0,
"HRV","PATENT","TOT","NBR","A","1988",0,
"HRV","PATENT","TOT","NBR","A","1989",0,
"HRV","PATENT","TOT","NBR","A","1990",1,
"HRV","PATENT","TOT","NBR","A","1991",0,
"HRV","PATENT","TOT","NBR","A","1992",4.5,
"HRV","PATENT","TOT","NBR","A","1993",5,
"HRV","PATENT","TOT","NBR","A","1994",3.3333,
"HRV","PATENT","TOT","NBR","A","1995",6,
"HRV","PATENT","TOT","NBR","A","1996",6.2857,
"HRV","PATENT","TOT","NBR","A","1997",8.4222,
"HRV","PATENT","TOT","NBR","A","1998",8.4545,
"HRV","PATENT","TOT","NBR","A","1999",3,
"HRV","PATENT","TOT","NBR","A","2000",5.7526,
"HRV","PATENT","TOT","NBR","A","2001",6.3409,
"HRV","PATENT","TOT","NBR","A","2002",22.6667,
"HRV","PATENT","TOT","NBR","A","2003",21.0333,
"HRV","PATENT","TOT","NBR","A","2004",13.2577,
"HRV","PATENT","TOT","NBR","A","2005",12.7143,
"HRV","PATENT","TOT","NBR","A","2006",8.5725,
